date,country,new_cases,new_deaths,total_cases,total_deaths,tests,region,subregion,ISO3,population_total,year,case_prev,case_inc,test_rate
2020-03-07,Czechia,7,0,19,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,1.7774928799716125e-06,6.548657978842782e-07,0.0005895663226095317
2020-03-08,Czechia,7,0,26,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,2.432358677855891e-06,6.548657978842782e-07,0.0005895663226095317
2020-03-09,Czechia,6,0,32,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,2.993672218899558e-06,5.613135410436671e-07,0.0005895663226095317
2020-03-10,Czechia,8,0,40,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,3.7420902736244474e-06,7.484180547248895e-07,0.0005895663226095317
2020-03-11,Czechia,23,0,63,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,5.893792180958504e-06,2.1517019073340574e-06,0.0005895663226095317
2020-03-12,Czechia,31,0,94,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,8.793912143017451e-06,2.900119962058947e-06,0.0005895663226095317
2020-03-13,Czechia,22,0,116,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,1.0852061793510898e-05,2.058149650493446e-06,0.0005895663226095317
2020-03-14,Czechia,34,0,150,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,1.4032838526091677e-05,3.1807767325807804e-06,0.0005895663226095317
2020-03-15,Czechia,64,0,214,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,2.0020182963890794e-05,5.987344437799116e-06,0.0005895663226095317
2020-03-16,Czechia,84,0,298,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,2.7878572538502132e-05,7.85838957461134e-06,0.0005895663226095317
2020-03-17,Czechia,46,0,344,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,3.218197635317025e-05,4.303403814668115e-06,0.0005895663226095317
2020-03-18,Czechia,90,0,434,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,4.060167946882525e-05,8.419703115655007e-06,0.0005895663226095317
2020-03-19,Czechia,88,0,522,0,6302.0,Europe,Eastern Europe,CZE,10689213.0,2019,4.883427807079904e-05,8.232598601973784e-06,0.0005895663226095317
2020-03-11,Democratic Republic of Congo,1,0,1,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,1.1521989347966934e-08,1.1521989347966934e-08,
2020-03-14,Democratic Republic of Congo,1,0,2,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,2.3043978695933867e-08,1.1521989347966934e-08,
2020-03-15,Democratic Republic of Congo,0,0,2,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,2.3043978695933867e-08,0.0,
2020-03-16,Democratic Republic of Congo,0,0,2,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,2.3043978695933867e-08,0.0,
2020-03-17,Democratic Republic of Congo,1,0,3,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,3.45659680439008e-08,1.1521989347966934e-08,
2020-03-18,Democratic Republic of Congo,0,0,3,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,3.45659680439008e-08,0.0,
2020-03-19,Democratic Republic of Congo,11,0,14,0,,Africa,Sub-Saharan Africa,COD,86790568.00000001,2019,1.6130785087153707e-07,1.2674188282763627e-07,
2019-12-31,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-01,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-02,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-03,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-04,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-05,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-06,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-07,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-08,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-09,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-10,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-11,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-12,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-13,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-14,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-15,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-16,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-17,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-18,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-19,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-20,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-21,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-22,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-23,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-24,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-25,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-26,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-27,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-28,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-29,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-30,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-01-31,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-01,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-02,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-03,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-04,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-05,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-06,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-07,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-08,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-09,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-10,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-11,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-12,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-13,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-14,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-15,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-16,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-17,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-18,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-19,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-20,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-21,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-22,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-23,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-24,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-25,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-26,Denmark,0,0,0,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.0,0.0,0.0013201944532082027
2020-02-27,Denmark,1,0,1,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,1.732538652504203e-07,1.732538652504203e-07,0.0013201944532082027
2020-02-28,Denmark,0,0,1,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,1.732538652504203e-07,0.0,0.0013201944532082027
2020-02-29,Denmark,1,0,2,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,3.465077305008406e-07,1.732538652504203e-07,0.0013201944532082027
2020-03-01,Denmark,1,0,3,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,5.197615957512608e-07,1.732538652504203e-07,0.0013201944532082027
2020-03-02,Denmark,1,0,4,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,6.930154610016812e-07,1.732538652504203e-07,0.0013201944532082027
2020-03-03,Denmark,1,0,5,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,8.662693262521014e-07,1.732538652504203e-07,0.0013201944532082027
2020-03-04,Denmark,3,0,8,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,1.3860309220033624e-06,5.197615957512608e-07,0.0013201944532082027
2020-03-05,Denmark,2,0,10,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,1.7325386525042029e-06,3.465077305008406e-07,0.0013201944532082027
2020-03-06,Denmark,10,0,20,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,3.4650773050084058e-06,1.7325386525042029e-06,0.0013201944532082027
2020-03-07,Denmark,3,0,23,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,3.984838900759667e-06,5.197615957512608e-07,0.0013201944532082027
2020-03-08,Denmark,8,0,31,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,5.370869822763029e-06,1.3860309220033624e-06,0.0013201944532082027
2020-03-09,Denmark,7,0,38,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,6.583646879515971e-06,1.212777056752942e-06,0.0013201944532082027
2020-03-10,Denmark,75,0,113,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,1.9577686773297495e-05,1.2994039893781522e-05,0.0013201944532082027
2020-03-11,Denmark,151,0,264,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,4.573902042611096e-05,2.6161333652813466e-05,0.0013201944532082027
2020-03-12,Denmark,252,0,516,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,8.939899446921687e-05,4.3659974043105914e-05,0.0013201944532082027
2020-03-13,Denmark,160,0,676,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00011711961290928412,2.7720618440067246e-05,0.0013201944532082027
2020-03-14,Denmark,128,0,804,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00013929610766133792,2.2176494752053798e-05,0.0013201944532082027
2020-03-15,Denmark,23,0,827,0,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00014328094656209758,3.984838900759667e-06,0.0013201944532082027
2020-03-16,Denmark,48,1,875,1,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00015159713209411777,8.316185532020173e-06,0.0013201944532082027
2020-03-17,Denmark,57,0,932,1,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00016147260241339173,9.875470319273957e-06,0.0013201944532082027
2020-03-18,Denmark,92,3,1024,4,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00017741195801643039,1.5939355603038668e-05,0.0013201944532082027
2020-03-19,Denmark,91,0,1115,4,7620.0,Europe,Northern Europe,DNK,5771876.999999999,2019,0.00019317805975421862,1.5766101737788246e-05,0.0013201944532082027
2020-03-19,Djibouti,1,0,1,0,,Africa,Sub-Saharan Africa,DJI,973557.0,2019,1.02716122425292e-06,1.02716122425292e-06,
2019-12-31,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-01,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-02,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-03,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-04,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-05,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-06,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-07,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-08,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-09,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-10,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-11,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-12,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-13,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-14,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-15,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-16,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-17,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-18,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-19,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-20,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-21,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-22,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-23,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-24,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-25,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-26,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-27,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-28,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-29,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-30,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-01-31,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-01,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-02,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-03,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-04,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-05,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-06,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-07,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-08,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-09,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-10,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-11,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-12,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-13,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-14,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-15,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-16,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-17,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-18,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-19,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-20,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-21,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-22,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-23,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-24,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-25,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-26,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-27,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-28,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-02-29,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-03-01,Dominican Republic,0,0,0,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,0.0,0.0,
2020-03-02,Dominican Republic,1,0,1,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,9.311891275847365e-08,9.311891275847365e-08,
2020-03-07,Dominican Republic,1,0,2,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.862378255169473e-07,9.311891275847365e-08,
2020-03-10,Dominican Republic,3,0,5,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,4.655945637923683e-07,2.79356738275421e-07,
2020-03-14,Dominican Republic,6,0,11,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.0243080403432102e-06,5.58713476550842e-07,
2020-03-15,Dominican Republic,0,0,11,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.0243080403432102e-06,0.0,
2020-03-16,Dominican Republic,0,0,11,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.0243080403432102e-06,0.0,
2020-03-17,Dominican Republic,0,0,11,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.0243080403432102e-06,0.0,
2020-03-18,Dominican Republic,0,0,11,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.0243080403432102e-06,0.0,
2020-03-19,Dominican Republic,10,0,21,0,,Americas,Latin America and the Caribbean,DOM,10738957.0,2019,1.9554971679279468e-06,9.311891275847366e-07,
2019-12-31,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-01,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-02,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-03,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-04,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-05,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-06,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-07,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-08,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-09,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-10,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
2020-01-11,Ecuador,0,0,0,0,,Americas,Latin America and the Caribbean,ECU,17373657.0,2019,0.0,0.0,
